id_cliente,genero,edad,es_senior,tiene_pareja,tiene_dependientes,meses_antiguedad,servicio_telefono,servicio_internet,soporte_tecnico,tipo_contrato,metodo_pago,factura_electronica,cargo_mensual,cargo_total,tickets_soporte,churn,churn_label
CLI-03884,Femenino,75,1,Si,Si,67,Si,No,No,Bianual,Cheque por correo,Si,114.75,7940.12,2,0,No
CLI-03885,Femenino,67,1,No,No,14,Si,Fibra optica,Si,Anual,Tarjeta credito,Si,74.66,956.33,2,0,No
CLI-03886,Femenino,58,0,No,No,33,Si,Fibra optica,No,Mensual,Cheque electronico,No,109.87,3705.65,2,1,Si
CLI-03887,Masculino,23,0,No,No,42,Si,DSL,No,Anual,Transferencia bancaria,Si,21.45,936.27,4,0,No
CLI-03888,Masculino,28,0,No,No,65,Si,Fibra optica,No,Bianual,Cheque electronico,Si,65.19,4053.66,1,0,No
CLI-03889,Femenino,74,1,No,No,47,Si,Fibra optica,No,Bianual,Transferencia bancaria,No,69.36,3143.72,1,0,No
CLI-03890,Femenino,78,1,Si,No,35,No,DSL,Si,Anual,Cheque electronico,Si,60.41,2154.69,0,0,No
CLI-03891,Masculino,55,0,Si,Si,32,Si,No,Si,Anual,Tarjeta credito,No,50.11,1669.94,1,0,No
CLI-03892,Femenino,23,0,No,No,55,Si,No,No,Mensual,Cheque por correo,Si,91.74,5420.52,2,0,No
CLI-03893,Masculino,62,0,Si,No,54,Si,Fibra optica,No,Bianual,Cheque electronico,Si,74.37,4226.84,2,0,No
CLI-03894,Femenino,28,0,Si,No,51,Si,Fibra optica,No,Mensual,Cheque por correo,Si,26.41,1248.31,4,1,Si
CLI-03895,Femenino,31,0,Si,No,59,Si,No,No,Mensual,Transferencia bancaria,No,114.97,6577.14,3,0,No
CLI-03896,Masculino,19,0,No,Si,72,Si,DSL,Si,Bianual,Cheque electronico,No,108.53,7265.24,1,0,No
CLI-03897,Masculino,57,0,Si,No,14,Si,DSL,No,Mensual,Transferencia bancaria,Si,54.05,795.59,1,0,No
CLI-03898,Masculino,20,0,No,No,18,Si,DSL,No,Mensual,Cheque por correo,No,43.11,739.73,2,0,No
CLI-03899,Masculino,72,1,No,Si,55,Si,DSL,No,Mensual,Cheque electronico,Si,82.1,4175.49,2,0,No
CLI-03900,Femenino,70,1,Si,Si,56,Si,Fibra optica,Si,Bianual,Transferencia bancaria,Si,22.42,1154.13,1,0,No
CLI-03901,Masculino,52,0,No,Si,49,Si,DSL,No,Mensual,Cheque electronico,Si,68.59,3101.78,2,0,No
CLI-03902,Femenino,50,0,No,No,60,Si,Fibra optica,No,Mensual,Cheque por correo,Si,86.61,4933.78,0,0,No
CLI-03903,Masculino,41,0,No,Si,53,No,Fibra optica,No,Mensual,Cheque por correo,No,59.48,3330.46,2,0,No
CLI-03904,Masculino,36,0,No,Si,71,Si,Fibra optica,Si,Mensual,Cheque electronico,Si,117.17,7882.7,2,1,Si
CLI-03905,Femenino,35,0,Si,No,6,Si,Fibra optica,Si,Bianual,Cheque electronico,No,91.32,523.96,2,0,No
CLI-03906,Masculino,66,1,No,No,70,Si,No,No,Mensual,Cheque por correo,No,113.27,8532.6,3,0,No
CLI-03907,Masculino,69,1,Si,Si,8,Si,Fibra optica,Si,Mensual,Cheque por correo,Si,110.6,874.59,2,0,No
CLI-03908,Masculino,78,1,No,Si,15,Si,DSL,No,Mensual,Cheque electronico,Si,31.43,472.28,0,1,Si
CLI-03909,Masculino,41,0,No,Si,26,Si,Fibra optica,No,Mensual,Cheque electronico,No,86.2,2018.3,0,0,No
CLI-03910,Femenino,62,0,No,Si,39,Si,DSL,No,Anual,Cheque electronico,Si,78.86,2818.49,0,0,No
CLI-03911,Femenino,52,0,Si,Si,3,Si,DSL,No,Mensual,Cheque por correo,No,23.59,74.18,0,0,No
CLI-03912,Masculino,79,1,Si,No,57,No,No,Si,Mensual,Cheque electronico,No,50.42,2778.22,0,0,No
CLI-03913,Masculino,18,0,Si,Si,10,Si,DSL,No,Mensual,Transferencia bancaria,Si,72.53,674.46,3,0,No
CLI-03914,Masculino,53,0,Si,No,3,Si,Fibra optica,Si,Bianual,Cheque electronico,Si,73.91,218.57,1,0,No
CLI-03915,Femenino,42,0,Si,No,46,Si,DSL,Si,Anual,Transferencia bancaria,Si,101.04,4224.98,1,0,No
CLI-03916,Femenino,62,0,No,No,22,Si,No,Si,Mensual,Cheque electronico,Si,77.94,1786.48,1,0,No
CLI-03917,Femenino,66,1,Si,No,67,Si,DSL,No,Mensual,Cheque por correo,No,65.58,4024.94,1,0,No
CLI-03918,Femenino,77,1,No,No,65,Si,Fibra optica,No,Anual,Cheque por correo,Si,94.7,5607.51,1,0,No
CLI-03919,Masculino,79,1,Si,No,19,Si,Fibra optica,No,Bianual,Cheque por correo,Si,76.23,1425.11,3,0,No
CLI-03920,Masculino,60,0,No,No,62,Si,Fibra optica,Si,Anual,Cheque electronico,Si,108.14,6821.44,3,1,Si
CLI-03921,Masculino,51,0,No,Si,57,Si,Fibra optica,No,Mensual,Tarjeta credito,No,110.36,6622.53,2,0,No
CLI-03922,Femenino,42,0,No,Si,13,Si,Fibra optica,Si,Bianual,Cheque electronico,No,79.65,946.6,6,0,No
CLI-03923,Masculino,33,0,No,No,16,Si,DSL,Si,Mensual,Cheque electronico,No,75.56,1169.02,2,0,No
CLI-03924,Femenino,51,0,Si,No,16,Si,Fibra optica,No,Mensual,Cheque electronico,Si,89.53,1366.18,0,0,No
CLI-03925,Femenino,46,0,No,No,52,Si,Fibra optica,No,Mensual,Tarjeta credito,No,92.0,5017.23,1,0,No
CLI-03926,Masculino,36,0,Si,No,41,Si,Fibra optica,No,Mensual,Cheque electronico,No,92.17,3680.28,4,1,Si
CLI-03927,Masculino,40,0,Si,No,48,Si,DSL,No,Mensual,Cheque por correo,No,81.31,4002.68,4,0,No
CLI-03928,Masculino,36,0,No,No,39,Si,Fibra optica,Si,Bianual,Cheque electronico,Si,95.81,3728.65,1,0,No
CLI-03929,Femenino,42,0,No,No,13,Si,No,No,Mensual,Transferencia bancaria,No,32.7,431.02,1,1,Si
CLI-03930,Femenino,33,0,No,No,4,Si,Fibra optica,No,Anual,Transferencia bancaria,Si,101.79,396.22,0,1,Si
CLI-03931,Masculino,71,1,Si,No,43,Si,DSL,Si,Bianual,Cheque por correo,Si,49.66,2024.02,2,0,No
CLI-03932,Masculino,68,1,Si,No,46,Si,Fibra optica,No,Anual,Tarjeta credito,No,108.34,4544.82,1,0,No
CLI-03933,Femenino,26,0,Si,Si,47,No,Fibra optica,No,Anual,Transferencia bancaria,No,31.45,1381.62,2,0,No
CLI-03934,Masculino,18,0,Si,No,53,Si,DSL,No,Bianual,Tarjeta credito,No,18.37,909.86,1,0,No
CLI-03935,Femenino,59,0,Si,Si,25,Si,Fibra optica,No,Mensual,Transferencia bancaria,No,19.6,532.61,2,0,No
CLI-03936,Femenino,36,0,Si,Si,41,Si,Fibra optica,No,Mensual,Cheque por correo,No,39.44,1758.49,0,0,No
CLI-03937,Masculino,50,0,Si,No,3,Si,DSL,No,Bianual,Cheque electronico,Si,29.61,84.49,3,0,No
CLI-03938,Masculino,51,0,No,Si,13,Si,DSL,No,Mensual,Transferencia bancaria,Si,74.5,892.11,1,0,No
CLI-03939,Masculino,33,0,Si,No,18,Si,DSL,No,Mensual,Cheque por correo,Si,63.74,1097.23,0,0,No
CLI-03940,Masculino,61,0,No,Si,37,Si,Fibra optica,Si,Mensual,Transferencia bancaria,Si,79.82,3128.44,4,0,No
CLI-03941,Femenino,57,0,Si,No,43,Si,DSL,No,Anual,Tarjeta credito,Si,37.65,1739.0,0,0,No
CLI-03942,Femenino,72,1,No,Si,34,Si,DSL,Si,Bianual,Cheque electronico,No,94.89,3226.97,1,0,No
CLI-03943,Femenino,35,0,No,No,55,Si,DSL,No,Mensual,Transferencia bancaria,Si,80.27,4450.27,0,0,No
CLI-03944,Masculino,51,0,Si,Si,52,No,No,Si,Mensual,Cheque por correo,No,40.56,2091.7,2,0,No
CLI-03945,Femenino,42,0,No,No,36,Si,No,Si,Mensual,Cheque electronico,No,58.69,1978.8,2,1,Si
CLI-03946,Masculino,78,1,Si,No,54,Si,Fibra optica,Si,Anual,Transferencia bancaria,No,91.26,4484.29,0,0,No
CLI-03947,Masculino,62,0,No,No,59,No,No,Si,Mensual,Cheque por correo,Si,87.4,5281.8,2,0,No
CLI-03948,Masculino,23,0,Si,Si,52,Si,DSL,Si,Mensual,Tarjeta credito,No,75.36,4152.85,0,0,No
CLI-03949,Masculino,38,0,No,Si,19,Si,Fibra optica,No,Anual,Cheque por correo,Si,117.86,2351.01,4,0,No
CLI-03950,Masculino,75,1,Si,Si,12,Si,DSL,No,Anual,Tarjeta credito,Si,31.45,407.61,1,0,No
CLI-03951,Masculino,23,0,Si,No,11,Si,No,No,Anual,Cheque por correo,Si,67.8,792.58,2,0,No
CLI-03952,Femenino,49,0,No,No,48,Si,DSL,No,Mensual,Cheque por correo,No,81.65,3752.69,2,1,Si
CLI-03953,Masculino,58,0,Si,No,16,Si,DSL,No,Anual,Cheque por correo,No,119.39,1763.84,3,0,No
CLI-03954,Femenino,65,1,No,Si,71,No,DSL,No,Mensual,Cheque electronico,Si,73.34,5135.0,1,0,No
CLI-03955,Femenino,60,0,Si,No,47,Si,No,No,Mensual,Transferencia bancaria,No,63.12,2876.64,3,1,Si
CLI-03956,Masculino,56,0,No,No,67,No,DSL,Si,Mensual,Cheque por correo,Si,112.07,7851.96,1,0,No
CLI-03957,Masculino,48,0,Si,Si,31,Si,DSL,Si,Mensual,Tarjeta credito,Si,69.65,1972.59,0,0,No
CLI-03958,Masculino,59,0,No,No,8,No,DSL,No,Mensual,Cheque por correo,Si,113.8,991.06,2,1,Si
CLI-03959,Femenino,27,0,No,No,61,Si,No,No,Mensual,Cheque por correo,No,94.54,6294.23,0,0,No
CLI-03960,Masculino,47,0,Si,Si,44,Si,Fibra optica,Si,Mensual,Cheque electronico,Si,35.12,1418.06,0,0,No
CLI-03961,Femenino,74,1,Si,Si,50,Si,Fibra optica,No,Mensual,Transferencia bancaria,Si,35.08,1730.83,1,1,Si
CLI-03962,Masculino,69,1,Si,Si,35,Si,Fibra optica,Si,Mensual,Tarjeta credito,Si,50.43,1905.95,2,1,Si
CLI-03963,Masculino,35,0,No,No,61,Si,Fibra optica,No,Mensual,Cheque electronico,Si,24.9,1423.9,5,0,No
CLI-03964,Femenino,77,1,Si,Si,55,Si,DSL,No,Mensual,Cheque electronico,Si,73.34,4188.77,0,0,No
CLI-03965,Femenino,41,0,Si,Si,66,Si,Fibra optica,No,Anual,Transferencia bancaria,Si,105.69,7270.21,1,0,No
CLI-03966,Masculino,69,1,Si,No,14,Si,No,No,Mensual,Cheque electronico,Si,58.8,779.34,2,0,No
CLI-03967,Femenino,78,1,Si,Si,4,Si,Fibra optica,No,Anual,Cheque por correo,No,84.13,303.28,1,1,Si
CLI-03968,Femenino,26,0,No,Si,17,No,No,Si,Anual,Transferencia bancaria,Si,118.11,2073.92,0,0,No
CLI-03969,Femenino,48,0,No,No,69,Si,No,No,Bianual,Cheque por correo,Si,37.76,2666.54,2,0,No
CLI-03970,Femenino,32,0,No,Si,24,Si,Fibra optica,No,Mensual,Cheque electronico,Si,54.52,1347.66,3,0,No
CLI-03971,Femenino,21,0,No,No,49,Si,Fibra optica,No,Mensual,Tarjeta credito,Si,20.55,937.76,2,1,Si
CLI-03972,Masculino,57,0,No,No,55,Si,Fibra optica,No,Anual,Cheque electronico,Si,41.65,2338.28,3,0,No
CLI-03973,Masculino,26,0,Si,No,71,Si,DSL,Si,Mensual,Cheque electronico,Si,97.5,6980.2,0,0,No
CLI-03974,Femenino,62,0,Si,No,23,Si,DSL,No,Mensual,Cheque por correo,Si,84.97,1935.77,4,1,Si
CLI-03975,Masculino,26,0,No,Si,12,Si,Fibra optica,Si,Bianual,Cheque electronico,Si,97.95,1240.5,1,0,No
CLI-03976,Masculino,43,0,No,No,11,Si,DSL,Si,Bianual,Transferencia bancaria,No,61.38,660.1,0,0,No
CLI-03977,Femenino,21,0,No,No,29,Si,DSL,No,Anual,Transferencia bancaria,Si,93.03,2618.7,2,0,No
CLI-03978,Masculino,34,0,Si,No,62,Si,No,No,Mensual,Cheque electronico,Si,79.15,4947.55,3,1,Si
CLI-03979,Femenino,33,0,Si,No,53,Si,No,No,Anual,Transferencia bancaria,Si,51.5,2971.98,1,0,No
CLI-03980,Femenino,32,0,Si,No,48,Si,Fibra optica,No,Mensual,Cheque electronico,No,60.07,2793.55,0,0,No
CLI-03981,Masculino,52,0,No,No,66,Si,Fibra optica,No,Bianual,Transferencia bancaria,Si,73.22,4779.68,0,0,No
CLI-03982,Femenino,74,1,No,No,48,Si,DSL,No,Anual,Transferencia bancaria,Si,115.56,5287.64,1,0,No
CLI-03983,Femenino,69,1,No,No,59,Si,Fibra optica,No,Mensual,Cheque electronico,No,113.0,6906.5,2,0,No
CLI-03984,Femenino,22,0,Si,No,71,Si,Fibra optica,No,Mensual,Cheque electronico,Si,118.62,8193.08,3,1,Si
CLI-03985,Femenino,72,1,No,No,57,No,No,Si,Anual,Tarjeta credito,No,19.67,1164.4,3,0,No
CLI-03986,Femenino,22,0,Si,No,3,Si,No,No,Bianual,Transferencia bancaria,No,91.15,254.07,2,1,Si
CLI-03987,Masculino,37,0,Si,No,32,Si,DSL,No,Bianual,Tarjeta credito,No,109.25,3330.82,1,0,No
CLI-03988,Masculino,32,0,No,No,8,Si,DSL,No,Bianual,Cheque por correo,No,93.41,703.39,5,1,Si
CLI-03989,Femenino,35,0,Si,No,30,No,Fibra optica,Si,Mensual,Cheque por correo,Si,60.47,1914.75,0,0,No
CLI-03990,Femenino,64,0,Si,Si,15,Si,Fibra optica,No,Mensual,Cheque por correo,Si,91.93,1265.76,0,0,No
CLI-03991,Masculino,19,0,No,No,55,Si,DSL,No,Anual,Cheque por correo,Si,63.3,3308.78,4,0,No
CLI-03992,Femenino,46,0,No,Si,38,Si,No,No,Mensual,Transferencia bancaria,Si,90.85,3457.4,2,1,Si
CLI-03993,Masculino,30,0,Si,No,15,Si,No,No,Bianual,Tarjeta credito,Si,97.6,1343.32,1,0,No
CLI-03994,Femenino,21,0,No,No,30,Si,No,No,Anual,Cheque electronico,Si,104.01,2815.17,1,0,No
CLI-03995,Femenino,59,0,Si,Si,46,Si,No,No,Bianual,Cheque por correo,Si,92.26,4406.2,1,0,No
CLI-03996,Femenino,62,0,No,No,64,Si,No,No,Mensual,Cheque por correo,Si,34.32,2246.37,2,0,No
CLI-03997,Femenino,27,0,No,No,26,Si,No,Si,Mensual,Cheque por correo,No,113.5,2660.87,0,1,Si
CLI-03998,Femenino,78,1,No,Si,67,No,Fibra optica,No,Mensual,Cheque por correo,No,39.77,2424.0,2,0,No
CLI-03999,Femenino,48,0,No,No,36,No,DSL,Si,Mensual,Tarjeta credito,Si,54.47,1850.86,1,0,No
CLI-04000,Femenino,58,0,Si,No,31,Si,DSL,Si,Anual,Tarjeta credito,Si,61.77,2070.43,2,0,No
CLI-04001,Masculino,25,0,Si,Si,40,No,DSL,No,Mensual,Cheque electronico,No,90.67,3737.58,2,1,Si
CLI-04002,Masculino,20,0,Si,No,46,Si,Fibra optica,Si,Anual,Transferencia bancaria,Si,89.53,4369.6,2,0,No
CLI-04003,Masculino,65,1,Si,No,42,Si,No,No,Mensual,Cheque por correo,Si,116.1,5129.25,1,0,No
CLI-04004,Femenino,63,0,No,Si,18,No,Fibra optica,No,Bianual,Cheque por correo,Si,37.23,734.88,1,0,No
CLI-04005,Femenino,26,0,Si,Si,36,Si,Fibra optica,No,Anual,Cheque electronico,Si,63.97,2510.26,1,0,No
CLI-04006,Femenino,47,0,Si,No,50,Si,DSL,Si,Bianual,Cheque electronico,No,38.78,1771.2,1,0,No
CLI-04007,Femenino,70,1,Si,No,61,Si,DSL,Si,Mensual,Tarjeta credito,No,86.6,4778.31,1,0,No
CLI-04008,Femenino,28,0,No,Si,40,Si,Fibra optica,Si,Mensual,Transferencia bancaria,Si,39.73,1588.27,0,1,Si
CLI-04009,Femenino,52,0,Si,Si,3,Si,DSL,Si,Bianual,Cheque por correo,No,106.53,305.0,2,0,No
CLI-04010,Femenino,54,0,No,No,7,Si,DSL,No,Mensual,Transferencia bancaria,Si,118.24,828.44,2,1,Si
CLI-04011,Masculino,78,1,Si,No,31,Si,Fibra optica,No,Mensual,Cheque electronico,No,50.32,1432.22,4,1,Si
CLI-04012,Femenino,59,0,Si,No,65,No,Fibra optica,No,Bianual,Transferencia bancaria,Si,93.41,6568.14,3,0,No
CLI-04013,Masculino,30,0,No,No,64,Si,DSL,No,Mensual,Transferencia bancaria,Si,72.35,4884.24,2,1,Si
CLI-04014,Masculino,53,0,No,No,3,No,Fibra optica,No,Mensual,Cheque por correo,Si,54.65,165.66,1,1,Si
CLI-04015,Femenino,73,1,No,No,35,Si,Fibra optica,No,Mensual,Cheque electronico,No,37.51,1303.68,1,1,Si
CLI-04016,Femenino,30,0,No,No,15,Si,DSL,Si,Mensual,Tarjeta credito,No,91.36,1361.76,2,0,No
CLI-04017,Masculino,29,0,Si,No,21,Si,Fibra optica,No,Anual,Cheque electronico,Si,34.19,734.71,1,0,No
CLI-04018,Masculino,54,0,Si,No,62,Si,Fibra optica,Si,Mensual,Cheque electronico,Si,46.63,2917.28,0,0,No
CLI-04019,Femenino,27,0,No,No,28,Si,DSL,No,Anual,Transferencia bancaria,No,111.8,3119.28,2,0,No
CLI-04020,Femenino,77,1,Si,No,4,Si,No,Si,Mensual,Transferencia bancaria,No,69.85,289.42,4,0,No
CLI-04021,Masculino,73,1,No,No,13,Si,Fibra optica,No,Bianual,Transferencia bancaria,No,105.12,1438.98,1,0,No
CLI-04022,Femenino,26,0,No,No,51,Si,Fibra optica,No,Mensual,Transferencia bancaria,Si,96.29,5051.19,2,0,No
CLI-04023,Femenino,69,1,Si,Si,48,No,No,Si,Anual,Transferencia bancaria,Si,56.38,2647.45,0,0,No
CLI-04024,Femenino,24,0,No,No,39,Si,No,No,Bianual,Cheque electronico,Si,40.24,1542.47,2,0,No
CLI-04025,Masculino,19,0,Si,No,67,Si,DSL,Si,Anual,Tarjeta credito,Si,28.19,1737.08,1,0,No
CLI-04026,Masculino,71,1,Si,Si,58,Si,No,Si,Mensual,Cheque electronico,Si,115.98,6611.87,1,0,No
CLI-04027,Masculino,73,1,Si,No,2,Si,No,No,Mensual,Cheque electronico,Si,51.12,108.08,2,1,Si
CLI-04028,Femenino,77,1,No,Si,25,Si,DSL,No,Mensual,Cheque electronico,Si,86.66,1978.65,0,0,No
CLI-04029,Femenino,40,0,Si,No,11,Si,Fibra optica,No,Anual,Cheque por correo,No,92.49,951.37,0,0,No
CLI-04030,Masculino,56,0,No,Si,1,Si,DSL,No,Mensual,Cheque electronico,No,38.16,40.77,0,1,Si
CLI-04031,Masculino,57,0,No,No,48,Si,Fibra optica,No,Bianual,Cheque electronico,Si,88.77,4318.86,1,1,Si
CLI-04032,Masculino,56,0,No,No,48,Si,Fibra optica,Si,Bianual,Cheque por correo,Si,18.95,940.74,1,0,No
CLI-04033,Femenino,38,0,No,Si,10,Si,Fibra optica,No,Mensual,Cheque electronico,Si,60.66,584.95,2,1,Si
CLI-04034,Masculino,40,0,Si,No,30,Si,No,No,Mensual,Cheque electronico,No,53.74,1608.59,1,1,Si
CLI-04035,Masculino,46,0,Si,Si,35,Si,No,Si,Bianual,Cheque electronico,Si,113.15,4167.43,0,0,No
CLI-04036,Femenino,31,0,Si,No,19,Si,No,Si,Mensual,Tarjeta credito,Si,118.57,2422.26,1,0,No
CLI-04037,Femenino,43,0,No,No,53,Si,DSL,No,Mensual,Tarjeta credito,Si,47.37,2748.72,0,1,Si
CLI-04038,Femenino,68,1,No,Si,34,Si,DSL,No,Anual,Cheque electronico,Si,80.22,2918.96,2,1,Si
CLI-04039,Masculino,22,0,No,No,32,Si,No,Si,Mensual,Transferencia bancaria,Si,94.01,2748.09,4,1,Si
CLI-04040,Femenino,72,1,No,Si,6,Si,DSL,Si,Bianual,Tarjeta credito,Si,37.49,217.89,3,0,No
CLI-04041,Femenino,48,0,No,No,13,Si,Fibra optica,No,Anual,Cheque electronico,No,88.03,1201.36,1,0,No
CLI-04042,Masculino,42,0,Si,No,64,No,No,Si,Mensual,Tarjeta credito,Si,44.29,2788.05,0,0,No
CLI-04043,Femenino,48,0,No,No,7,Si,DSL,No,Mensual,Tarjeta credito,Si,35.22,243.4,2,1,Si
CLI-04044,Masculino,67,1,No,No,45,Si,DSL,No,Bianual,Cheque electronico,Si,104.77,4992.17,2,0,No
CLI-04045,Masculino,37,0,Si,No,45,Si,Fibra optica,No,Anual,Cheque electronico,Si,69.25,3324.05,0,0,No
CLI-04046,Femenino,61,0,No,No,65,Si,DSL,Si,Mensual,Tarjeta credito,Si,48.29,3321.79,2,0,No
CLI-04047,Femenino,72,1,Si,No,19,Si,Fibra optica,Si,Mensual,Cheque electronico,Si,59.28,1093.57,2,1,Si
CLI-04048,Femenino,34,0,No,Si,47,Si,DSL,No,Mensual,Cheque electronico,Si,60.14,2672.82,0,0,No
CLI-04049,Femenino,62,0,No,No,46,Si,DSL,No,Bianual,Cheque por correo,No,96.54,4315.38,1,0,No
CLI-04050,Femenino,19,0,No,Si,29,Si,No,No,Mensual,Cheque electronico,Si,108.45,3271.72,1,0,No
CLI-04051,Femenino,42,0,Si,Si,61,Si,Fibra optica,Si,Mensual,Tarjeta credito,Si,66.52,3947.93,2,0,No
CLI-04052,Masculino,30,0,No,No,65,Si,Fibra optica,Si,Bianual,Cheque electronico,No,50.93,3016.07,1,0,No
CLI-04053,Masculino,75,1,No,No,23,No,DSL,No,Mensual,Cheque electronico,No,92.18,2247.67,2,0,No
CLI-04054,Femenino,56,0,Si,No,51,Si,Fibra optica,No,Mensual,Tarjeta credito,No,110.34,5135.99,1,0,No
CLI-04055,Masculino,45,0,No,No,63,Si,No,No,Bianual,Tarjeta credito,Si,29.64,2052.61,0,0,No
CLI-04056,Femenino,59,0,No,No,22,Si,Fibra optica,No,Mensual,Tarjeta credito,Si,99.27,2341.87,2,1,Si
CLI-04057,Masculino,72,1,No,No,71,Si,Fibra optica,Si,Bianual,Cheque por correo,Si,74.83,5797.83,2,0,No
CLI-04058,Masculino,23,0,Si,Si,33,Si,DSL,No,Mensual,Tarjeta credito,No,106.5,3748.75,0,0,No
CLI-04059,Masculino,20,0,No,No,44,No,Fibra optica,Si,Mensual,Cheque por correo,Si,70.44,2852.07,2,0,No
CLI-04060,Femenino,75,1,No,No,7,Si,No,Si,Mensual,Tarjeta credito,Si,105.98,729.81,2,0,No
CLI-04061,Masculino,52,0,Si,No,2,Si,No,Si,Bianual,Cheque por correo,No,74.56,161.29,4,0,No
CLI-04062,Femenino,35,0,Si,No,17,Si,Fibra optica,No,Mensual,Tarjeta credito,No,32.78,511.66,4,0,No
CLI-04063,Masculino,28,0,No,No,65,Si,No,Si,Mensual,Transferencia bancaria,No,18.5,1155.66,1,0,No
CLI-04064,Masculino,71,1,No,No,58,Si,DSL,No,Mensual,Cheque electronico,No,81.24,4680.91,0,0,No
CLI-04065,Masculino,37,0,No,No,30,Si,Fibra optica,No,Mensual,Cheque electronico,No,78.4,2328.44,2,1,Si
CLI-04066,Masculino,22,0,Si,No,26,Si,DSL,Si,Anual,Tarjeta credito,Si,39.44,1116.48,3,0,No
CLI-04067,Masculino,36,0,Si,No,35,Si,Fibra optica,No,Anual,Tarjeta credito,Si,104.76,3589.69,1,0,No
CLI-04068,Femenino,39,0,Si,Si,63,Si,DSL,No,Bianual,Cheque electronico,Si,106.51,6359.81,2,0,No
CLI-04069,Femenino,76,1,Si,Si,71,Si,No,No,Bianual,Cheque por correo,Si,100.03,7023.91,2,0,No
CLI-04070,Masculino,77,1,No,Si,28,Si,No,No,Anual,Tarjeta credito,Si,113.53,3112.72,0,0,No
CLI-04071,Masculino,36,0,No,No,25,Si,DSL,Si,Anual,Cheque electronico,Si,69.68,1784.96,2,0,No
CLI-04072,Masculino,79,1,No,No,61,Si,Fibra optica,Si,Mensual,Cheque electronico,Si,89.64,6008.44,0,0,No
CLI-04073,Masculino,64,0,Si,No,31,No,Fibra optica,Si,Bianual,Transferencia bancaria,No,110.26,3453.21,0,0,No
CLI-04074,Femenino,79,1,No,Si,54,Si,DSL,No,Mensual,Cheque electronico,No,64.54,3458.83,5,0,No
CLI-04075,Masculino,33,0,Si,No,67,Si,DSL,No,Mensual,Cheque por correo,No,81.08,5534.33,0,1,Si
CLI-04076,Femenino,41,0,Si,No,51,Si,Fibra optica,No,Anual,Cheque electronico,Si,70.3,3929.34,3,0,No
CLI-04077,Masculino,58,0,No,No,58,Si,DSL,Si,Bianual,Transferencia bancaria,No,118.29,7032.07,2,0,No
CLI-04078,Femenino,21,0,No,No,34,Si,Fibra optica,No,Mensual,Cheque electronico,Si,62.64,1969.15,2,1,Si
CLI-04079,Masculino,32,0,No,No,59,Si,Fibra optica,Si,Bianual,Cheque electronico,Si,50.34,3215.2,1,0,No
CLI-04080,Masculino,42,0,Si,Si,21,Si,Fibra optica,No,Mensual,Cheque electronico,No,82.22,1757.98,0,0,No
CLI-04081,Femenino,61,0,No,Si,56,Si,Fibra optica,No,Mensual,Cheque electronico,Si,46.63,2432.72,1,0,No
CLI-04082,Masculino,72,1,No,Si,37,Si,No,No,Mensual,Cheque electronico,No,105.47,3692.04,1,1,Si
CLI-04083,Masculino,52,0,No,No,64,Si,No,No,Bianual,Cheque electronico,Si,109.01,6447.16,1,0,No
CLI-04084,Masculino,72,1,Si,Si,19,Si,Fibra optica,No,Mensual,Cheque por correo,No,53.2,1103.95,6,0,No
CLI-04085,Femenino,31,0,No,No,53,Si,Fibra optica,No,Mensual,Cheque electronico,Si,54.55,2643.0,2,1,Si
CLI-04086,Masculino,66,1,No,No,71,Si,DSL,No,Mensual,Cheque electronico,Si,26.84,2006.42,0,1,Si
CLI-04087,Masculino,36,0,No,No,63,Si,DSL,No,Mensual,Transferencia bancaria,Si,44.1,2688.09,4,0,No
CLI-04088,Femenino,55,0,Si,No,62,Si,Fibra optica,No,Mensual,Tarjeta credito,Si,24.93,1416.17,3,1,Si
CLI-04089,Femenino,53,0,Si,Si,72,Si,Fibra optica,No,Mensual,Transferencia bancaria,Si,95.24,6766.55,1,1,Si
CLI-04090,Femenino,24,0,Si,No,19,Si,DSL,Si,Mensual,Transferencia bancaria,Si,36.39,622.31,2,0,No
CLI-04091,Masculino,47,0,Si,No,2,Si,No,No,Mensual,Tarjeta credito,Si,26.05,55.41,2,0,No
CLI-04092,Masculino,36,0,No,Si,6,Si,Fibra optica,No,Mensual,Cheque electronico,No,34.76,210.31,0,0,No
CLI-04093,Masculino,66,1,Si,No,29,Si,No,Si,Mensual,Cheque por correo,Si,56.49,1622.4,2,0,No
CLI-04094,Femenino,42,0,Si,No,41,No,No,No,Mensual,Transferencia bancaria,Si,61.09,2669.61,5,0,No
CLI-04095,Masculino,33,0,Si,No,51,Si,DSL,No,Mensual,Cheque electronico,No,109.66,5614.27,1,0,No
CLI-04096,Masculino,64,0,Si,No,5,Si,No,No,Mensual,Transferencia bancaria,Si,46.52,237.03,1,1,Si
CLI-04097,Femenino,71,1,Si,No,41,Si,DSL,No,Bianual,Transferencia bancaria,Si,91.21,3975.07,3,0,No
CLI-04098,Femenino,57,0,No,No,62,Si,No,No,Mensual,Tarjeta credito,Si,109.28,7074.25,1,0,No
CLI-04099,Femenino,68,1,No,Si,30,Si,Fibra optica,Si,Mensual,Tarjeta credito,Si,105.38,3261.96,2,0,No
CLI-04100,Femenino,25,0,Si,Si,62,Si,Fibra optica,No,Anual,Cheque electronico,No,38.29,2470.91,1,1,Si
